repetition,level,baseline_mae,baseline_rmse,baseline_spearman_rho,baseline_pearson_r,baseline_calibration_slope,baseline_calibration_intercept,extended_mae,extended_rmse,extended_spearman_rho,extended_pearson_r,extended_calibration_slope,extended_calibration_intercept,delta_mae,delta_rmse,delta_spearman_rho,delta_pearson_r,delta_calibration_slope,delta_calibration_intercept
77,participant,0.49132271686021517,0.638344144434298,0.32171045288238825,0.2937299186874328,0.6173956309623228,0.43572507010509676,0.5026356704241803,0.6413616498568779,0.3282824716732722,0.3160493674706276,0.5688505285822945,0.47983951381250356,0.011312953563965167,0.003017505422579947,0.006572018790883927,0.022319448783194806,-0.04854510238002829,0.0441144437074068
78,row,0.4799163588842904,0.6165836163537116,0.3631901747747816,0.36353037566919055,0.7727921102768576,0.25515636973799444,0.4897577260301966,0.6629044016532473,0.3995810302095724,0.3497912043586288,0.48538346800577536,0.5477794807038112,0.009841367145906221,0.04632078529953565,0.036390855434790814,-0.013739171310561737,-0.2874086422710822,0.2926231109658168
78,participant,0.47310741159627084,0.6084253155534778,0.3864752371784557,0.3771840795953228,0.8402390472189761,0.1768331195276596,0.4742275377765439,0.6163071976252237,0.42159355785397207,0.4004890479669745,0.6559268635805912,0.3541407395605577,0.0011201261802730733,0.007881882071745894,0.035118320675516346,0.02330496837165169,-0.18431218363838497,0.1773076200328981
79,row,0.5114373344949058,0.655272273209612,0.28966543405260253,0.2593332636696354,0.5139535142013444,0.5360333602481545,0.5068063091819346,0.6587919342468416,0.34452639174745514,0.2959128295018692,0.4949953334656262,0.5565252701672189,-0.004631025312971215,0.00351966103722956,0.05486095769485261,0.03657956583223382,-0.0189581807357182,0.020491909919064355
79,participant,0.5028319488035257,0.6469672889060092,0.2929904412499792,0.266190098525611,0.552729637888255,0.48825261027928457,0.5026454771761798,0.635332772829369,0.3373732818069178,0.3231047888883851,0.6033802943106381,0.4346752277595575,-0.0001864716273458633,-0.011634516076640233,0.044382840556938585,0.056914690362774134,0.05065065642238309,-0.053577382519727046
80,row,0.525645166105511,0.6909550382557584,0.18242615395238118,0.15118472822622708,0.29761437546030267,0.763132278821355,0.5302980099391286,0.7096674736285692,0.23436781426428033,0.16337946111906532,0.27174754436461673,0.7941726984360603,0.004652843833617526,0.018712435372810754,0.051941660311899146,0.012194732892838234,-0.025866831095685938,0.031040419614705272
80,participant,0.5218856914934745,0.6840981905641162,0.19745007997281208,0.14579614447322767,0.3033833007876862,0.7506050582647243,0.5298251464188074,0.6847788701500092,0.2427593725178928,0.17121454253523102,0.3285998419082468,0.7269661412033168,0.007939454925332878,0.0006806795858929071,0.04530929254508073,0.025418398062003356,0.0252165411205606,-0.023638917061407527
81,row,0.5367696593642389,0.6673620754996947,0.21631676675520944,0.21765234643796244,0.43968264218736736,0.6015396247752525,0.5479343666354359,0.7012634998408294,0.2620078204872021,0.24040712905233577,0.3533840298638709,0.6931971957805461,0.011164707271197005,0.033901424341134634,0.04569105373199267,0.02275478261437333,-0.08629861232349645,0.09165757100529359
81,participant,0.5315301747200188,0.6603645401660337,0.20680145472812267,0.2204821418092405,0.4658864917720212,0.5663011460237983,0.538579569701263,0.6674296190536706,0.2570904267094679,0.26736345337465106,0.44937474992188786,0.5800800893906566,0.007049394981244128,0.007065078887636855,0.05028897198134524,0.04688131156541056,-0.01651174185013332,0.013778943366858254
82,row,0.5257730279861591,0.6586674832588877,0.2795869912178462,0.2626715307324634,0.49370202513653205,0.5541868263014469,0.5129009038571505,0.642474114484565,0.35658037840831147,0.34875294904043896,0.5577624385490709,0.4776130814280502,-0.012872124129008622,-0.016193368774322647,0.07699338719046528,0.08608141830797555,0.06406041341253887,-0.07657374487339669
82,participant,0.5203180858825783,0.6510532082194873,0.28841608455852696,0.2685471902455951,0.5225584210543602,0.5165935703475338,0.5104342453214314,0.6211731075025261,0.3479985280459239,0.3733816225293425,0.6550255519015418,0.36646688026841256,-0.009883840561146884,-0.029880100716961233,0.05958244348739694,0.10483443228374739,0.13246713084718154,-0.15012669007912127
83,row,0.5090995829508674,0.6515081693772397,0.30488522089111286,0.2809445310037491,0.5367571598652917,0.48779414986677444,0.5081199370101436,0.6555137831951866,0.3505833175600969,0.34595343458890787,0.5116690750814877,0.5081143383930368,-0.0009796459407238611,0.004005613817946951,0.045698096668984056,0.06500890358515876,-0.025088084783803977,0.02032018852626233
83,participant,0.5051361898065432,0.6445207982752176,0.32669013231865274,0.2851892476008553,0.5683955053526121,0.4467253683743034,0.49556792026938606,0.6239151139207033,0.36059248475973227,0.3822956181068873,0.6357720754022766,0.36240036630150235,-0.009568269537157115,-0.020605684354514264,0.03390235244107953,0.09710637050603199,0.06737657004966457,-0.08432500207280103
84,row,0.5129606916216989,0.6402026436727686,0.29685627272086673,0.3004065436868721,0.6051364211728156,0.42859427404720185,0.49802371571423715,0.625938051893905,0.37058173714730197,0.3798582973823316,0.6289037939248154,0.3949207282873412,-0.014936975907461736,-0.014264591778863633,0.07372546442643524,0.07945175369545954,0.023767372751999805,-0.033673545759860646
84,participant,0.5047654086998354,0.6331530287576765,0.30639504345341206,0.3061933964911868,0.6459334514178222,0.3786931040753704,0.490219097208985,0.6066743755361083,0.363892969967489,0.405763267438484,0.7327389479740407,0.27599152198775184,-0.01454631149085045,-0.026478653221568282,0.057497926514076925,0.09956987094729719,0.0868054965562185,-0.10270158208761854
85,row,0.4929595133020942,0.6297420784992073,0.34240294624453477,0.32628043416203095,0.6807205510419562,0.3573148418573378,0.49970608174518605,0.6509362167007277,0.39225989720696647,0.31835494021090993,0.5278962338472855,0.5217039081944945,0.006746568443091849,0.021194138201520385,0.0498569509624317,-0.007925493951121021,-0.1528243171946707,0.16438906633715672
85,participant,0.4877958005437714,0.6222910875003252,0.3689595042776418,0.3356501969447999,0.7315988443671646,0.2970075819380125,0.49437367896953743,0.6232682762941959,0.39067322274972527,0.35458494901226983,0.668227175665554,0.36594895321970217,0.006577878425766015,0.0009771887938706536,0.021713718472083476,0.018934752067469918,-0.0633716687016106,0.06894137128168965
86,row,0.48996909026081503,0.6281747598429455,0.3180836848130788,0.328267935122703,0.6957446787707935,0.33410065474008305,0.48498185897707474,0.6276037773405516,0.39098864708001085,0.3617902703970489,0.6383637839334988,0.38887085321206033,-0.00498723128374029,-0.0005709825023938464,0.07290496226693205,0.033522335274345894,-0.057380894837294694,0.05477019847197728
86,participant,0.48125693695664,0.6203044621992522,0.32561892220736327,0.3399681980055792,0.7522709061379252,0.2667886937769781,0.48159478064797423,0.605151656096446,0.3999377426311475,0.39835424501141153,0.7840786547534588,0.22408548555799385,0.00033784369133421643,-0.015152806102806227,0.07431882042378424,0.05838604700583233,0.03180774861553359,-0.04270320821898427
87,row,0.5200552512027787,0.6531156324380867,0.27335399198041826,0.2556051517688512,0.5285129958659087,0.508568890288831,0.5111538191296312,0.66040954500073,0.3322012520124282,0.3000164820975718,0.4903653887888474,0.5409026755361224,-0.00890143207314753,0.007293912562643334,0.05884726003200996,0.04441133032872063,-0.03814760707706133,0.03233378524729136
87,participant,0.5162930572425899,0.6466688807389581,0.2749246274812058,0.2582967785822849,0.5600625975672955,0.46830849987298734,0.5061881909536683,0.6364185541067232,0.35054627101331504,0.32452364170479137,0.5985810786093424,0.4157472488169886,-0.010104866288921599,-0.010250326632234907,0.07562164353210926,0.06622686312250647,0.038518481042046915,-0.05256125105599874
88,row,0.5322163617099225,0.6734907761585971,0.23142386660185676,0.19476673615260653,0.3974423238864686,0.6530185477710253,0.5295874430749486,0.6816404472181211,0.2859784565375816,0.22614512250777166,0.3893373754156125,0.6604955397505133,-0.0026289186349738314,0.008149671059524022,0.05455458993572482,0.03137838635516513,-0.008104948470856133,0.007476991979488035
88,participant,0.5205287388422137,0.6647894622500183,0.2760247892171247,0.20390236615155677,0.43284566780811523,0.6070975884907713,0.5225104085853451,0.6571897979190923,0.2982306853079087,0.25320530539198943,0.4885021653600733,0.5447520866497402,0.001981669743131409,-0.00759966433092607,0.022205896090783994,0.049302939240432664,0.05565649755195806,-0.06234550184103116
89,row,0.4918079391818289,0.6292585662274991,0.35178765978563387,0.3295603824280649,0.6792863629144934,0.3395076477157987,0.48735833663773137,0.6300782010923801,0.43102422240787397,0.3687039833609418,0.6161136410549054,0.40146491122771344,-0.004449602544097542,0.0008196348648810137,0.0792365626222401,0.03914360093287689,-0.063172721859588,0.06195726351191472
89,participant,0.4821012396092589,0.6225279204075828,0.3619532111173162,0.3369802403636567,0.7260633383722216,0.28264613058474614,0.48340453456028254,0.606149029353193,0.4358377571716588,0.40255627089948415,0.757572309120577,0.24009339454726022,0.0013032949510236591,-0.01637889105438972,0.07388454605434258,0.06557603053582745,0.03150897074835546,-0.04255273603748591
90,row,0.4830410574161423,0.6190312005548155,0.33666295259650797,0.35455813605627445,0.7625348245751036,0.261146909913821,0.48664457720728554,0.6500340163891798,0.3808961183712717,0.3267652910651557,0.5295452852126045,0.5138369134569066,0.0036035197911432615,0.03100281583436426,0.044233165774763716,-0.027792844991118726,-0.2329895393624991,0.25269000354308563
90,participant,0.4768301953925408,0.6115317105183302,0.3420634449968878,0.36621370693940525,0.8269074915562293,0.18602423469000184,0.48188334993209286,0.6209140084868957,0.38068491225256684,0.36267058266899227,0.675875000276238,0.35104226615067396,0.005053154539552074,0.00938229796856549,0.038621467255679054,-0.0035431242704129784,-0.1510324912799913,0.16501803146067212
91,row,0.5084527670680794,0.6458420678632228,0.3020574816890481,0.28432916297438415,0.5735874026616414,0.4766092247184976,0.4918255517995788,0.6255243226083358,0.37796273511433526,0.372410265309993,0.6402116184902387,0.39552306672305,-0.016627215268500584,-0.020317745254887054,0.07590525342528714,0.08808110233560884,0.06662421582859723,-0.0810861579954476
91,participant,0.4999465204726961,0.6357406609615274,0.320002307029251,0.29875068731155463,0.6297382226190616,0.4098247357960994,0.48593612251899754,0.6044876367077799,0.3851724140701307,0.40448142508777435,0.7652460292551523,0.25515832379994996,-0.014010397953698572,-0.03125302425374743,0.06517010704087972,0.10573073777621972,0.13550780663609063,-0.15466641199614944
92,row,0.5308712908616058,0.6846761357536728,0.1994348467867183,0.15933903738822028,0.32473916589375085,0.7324476152793237,0.5291728940659705,0.7004168369355764,0.2770233621529606,0.1955995560043714,0.31992826755253617,0.736160855677834,-0.0016983967956353263,0.015740701181903627,0.07758851536624228,0.03626051861615112,-0.0048108983412146755,0.003713240398510287
92,participant,0.5228985795056873,0.6787433543381248,0.21461839337807273,0.1560265835433277,0.3326594910820731,0.7173885849994789,0.5239389393746985,0.6764634523977052,0.27367970762213967,0.20616869304920904,0.38466090353937843,0.6595857434168114,0.001040359869011187,-0.002279901940419604,0.05906131424406694,0.05014210950588133,0.05200141245730533,-0.057802841582667464
93,row,0.4990085790920481,0.6435801982972085,0.3319019271902918,0.28958068230823353,0.5933158914840312,0.46265235247253716,0.4849546597911206,0.6238785154971589,0.4166495880083369,0.364663383337526,0.6677069866961802,0.3712860170312486,-0.014053919300927475,-0.01970168280004958,0.08474766081804508,0.07508270102929249,0.07439109521214904,-0.09136633544128858
93,participant,0.4870145100991955,0.6352722033717887,0.34003683127282663,0.29908174958212463,0.6398664676080861,0.40735916752565515,0.47724421928640404,0.6063198973655359,0.4212171867337893,0.3931805409183067,0.7869531580739473,0.23808282053859944,-0.00977029081279146,-0.02895230600625276,0.08118035546096264,0.09409879133618204,0.1470866904658612,-0.1692763469870557
94,row,0.4880741026200987,0.6328253177387045,0.34776966423201505,0.32112738509403793,0.6545996870118561,0.38850256685480744,0.48033856461275487,0.6287066700061202,0.38863630612486855,0.3903566397231397,0.6017145502621847,0.4303788850353089,-0.007735538007343834,-0.004118647732584302,0.040866641892853495,0.06922925462910179,-0.052885136749671435,0.04187631818050147
94,participant,0.4821585247002604,0.6263778744563289,0.35862377428493014,0.32673370924246686,0.6935292185250884,0.341518489393653,0.47205729074183966,0.6010262838250444,0.3878649151606691,0.4272448563478761,0.732115321065841,0.28320689703025054,-0.010101233958420719,-0.02535159063128445,0.02924114087573898,0.10051114710540926,0.038586102540752565,-0.05831159236340244
95,row,0.5197209108984419,0.6516295541589351,0.270431173128969,0.2657835977135259,0.53722410082183,0.5118523976129729,0.5344469338884682,0.6926255834564681,0.28536572101932595,0.22356874139393745,0.3591719497062502,0.7034722945089426,0.014726022990026344,0.04099602929753299,0.01493454789035692,-0.042214856319588434,-0.17805215111557982,0.1916198968959697
95,participant,0.5171454481784548,0.645106422792041,0.2864763257083542,0.2689844981722812,0.5670098154137315,0.47413094699056824,0.529031721780373,0.6630140837165358,0.2781382578150742,0.2487423350558006,0.4586426537830238,0.5910052112211533,0.011886273601918296,0.017907660924494806,-0.00833806789328001,-0.02024216311648061,-0.1083671616307077,0.11687426423058511
96,row,0.5029899126414282,0.6487639180273294,0.28321058229994406,0.26174917636879147,0.5602275982860986,0.4772661008174603,0.49458626037768794,0.6489064557468193,0.36322186799124306,0.30791527089402615,0.5399711253833894,0.49631878183783984,-0.008403652263740291,0.00014253771948991023,0.080011285691299,0.04616609452523468,-0.020256472902709155,0.019052681020379547
96,participant,0.495374684912802,0.6414218017928041,0.3029498001225081,0.26831934442325567,0.6040069401214849,0.42360152873642043,0.48731147441629635,0.6286691035689175,0.3614899851232451,0.33403320164297595,0.6493008865022288,0.3711368774838639,-0.008063210496505657,-0.012752698223886583,0.05854018500073699,0.06571385721972028,0.04529394638074391,-0.052464651252556505
97,row,0.5604985655457397,0.7044307218048177,0.14361252819253356,0.12924339448173336,0.24154998516617335,0.8250256628121507,0.5552609088107551,0.708972945850889,0.2159434910946629,0.18350690305038375,0.29280632756097136,0.7710886104635974,-0.005237656734984664,0.004542224046071297,0.07233096290212934,0.05426350856865039,0.05125634239479801,-0.05393705234855328
97,participant,0.5584657046405707,0.697821187729892,0.11050835121058998,0.12490093916908117,0.24343427819658703,0.8163189725826305,0.5541270726473563,0.6859005933079476,0.19481548213153263,0.1937923742207438,0.3459486558272732,0.7075501902687369,-0.004338631993214381,-0.011920594421944375,0.08430713092094265,0.06889143505166263,0.10251437763068616,-0.10876878231389364
98,row,0.489753337273642,0.6328571558205992,0.3124598996254108,0.3115223052492782,0.6718535698574812,0.36637930698470716,0.4879428526328279,0.6402057171660062,0.3939713308958874,0.336905648883261,0.5756131354439017,0.46117568720361696,-0.001810484640814125,0.0073485613454069565,0.08151143127047655,0.025383343633982813,-0.09624043441357955,0.09479638021890979
98,participant,0.481557961595756,0.6244673629504501,0.319220613164256,0.32381107183419344,0.7343075504908915,0.29329069374908734,0.4858918397545225,0.6135317745543775,0.39820064515338083,0.37564064908067635,0.7339749334520476,0.2841267704367027,0.004333878158766513,-0.01093558839607267,0.07898003198912484,0.051829577246482905,-0.0003326170388439076,-0.009163923312384636
99,row,0.5189683335823295,0.6644367337247019,0.28141111189863016,0.23852402687154567,0.4619489232358377,0.5951976339959728,0.5157620490013393,0.6591390994248473,0.33166598880107845,0.3083521964382001,0.4935741040623735,0.5541199757500218,-0.0032062845809902596,-0.005297634299854637,0.05025487690244829,0.06982816956665444,0.031625180826535815,-0.041077658245951
99,participant,0.5147625136332071,0.6582826986900079,0.2844497119842931,0.2403198210822357,0.4808938938964139,0.5687555851172589,0.5143473339383094,0.6366283892078184,0.31803359655444874,0.3326788740522756,0.5855319124702539,0.4491169261518014,-0.0004151796948976827,-0.021654309482189493,0.03358388457015565,0.09235905297003988,0.10463801857384003,-0.1196386589654575
100,row,0.5028001522313585,0.6366929800294794,0.33428948283039134,0.3105526720841665,0.6266774186248893,0.40368536697885676,0.49623872120636925,0.6333188602301147,0.3935593190818879,0.3666653057461363,0.5962279839227627,0.4289967595213541,-0.006561431024989295,-0.003374119799364639,0.059269836251496566,0.056112633661969835,-0.030449434702126688,0.025311392542497313
100,participant,0.4969910034421109,0.6301919413112508,0.3407027186393039,0.3156522972591936,0.6651207974854398,0.3563747576959725,0.49340690555773137,0.6119454364620344,0.3947264501978475,0.3942461667849567,0.7043853673397324,0.3048524381247582,-0.0035840978843795224,-0.018246504849216416,0.05402373155854362,0.07859386952576314,0.03926456985429261,-0.05152231957121428
