repetition,delta_mae,delta_rmse,delta_spearman_rho,delta_pearson_r,delta_calibration_slope,delta_calibration_intercept
50.5,-0.01129139912027885,0.010482424208801355,0.05094156325911407,0.007118402274321506,-0.11084127149315726,0.1151594714583826
